150.64	9.901584
150.66	9.824402
150.68	9.762761
150.7	9.688161
150.72	9.69542
150.74	9.706804
150.76	9.721268
150.78	9.738626
150.8	9.758855
150.82	9.807981
150.84	9.827765
150.86	9.845402
150.88	9.864121
150.9	9.884853
150.92	9.907314
150.94	9.957536
150.96	9.985515
150.98	10.01545
151	10.04731
151.02	10.08114
151.04	10.11693
151.06	10.1547
151.08	10.19447
151.1	10.28005
151.12	10.32589
151.14	10.37378
151.16	10.44531
151.18	10.50555
151.2	10.56057
151.22	10.63797
151.24	10.72013
151.26	10.80204
151.28	10.83088
151.3	10.84064
151.32	10.84191
151.34	10.84596
151.36	10.83207
151.38	10.80761
151.4	10.81734
151.42	10.79457
151.44	10.79201
151.46	10.81067
151.48	10.8183
151.5	10.83942
151.52	10.8725
151.54	10.88398
151.56	10.89527
151.58	10.91021
151.6	10.93149
151.62	10.94561
151.64	10.98604
151.66	10.9407
151.68	10.98968
151.7	11.01164
151.72	11.02596
151.74	10.98353
151.76	10.92892
151.78	10.92962
151.8	10.92504
151.82	10.92477
151.84	11.00821
151.86	10.99737
151.88	10.99841
151.9	11.00096
151.92	10.96778
151.94	10.93987
151.96	10.85127
151.98	10.81308
152	10.78228
152.02	10.73343
152.04	10.66473
152.06	10.59465
152.08	10.46214
152.1	10.40059
152.12	10.34224
152.14	10.28709
152.16	10.25238
152.18	10.15965
152.2	10.16364
152.22	10.06859
152.24	9.991367
152.26	10.00767
152.28	9.921016
152.3	9.939302
152.32	9.853724
152.34	9.87394
152.36	9.789512
152.38	9.728353
152.4	9.752323
152.42	9.670214
152.44	9.647626
152.46	9.625744
152.48	9.604494
152.5	9.583813
152.52	9.563635
152.54	9.543901
152.56	9.505556
152.58	9.48685
152.6	9.468393
152.62	9.432442
152.64	9.475407
152.66	9.553241
152.68	9.651518
152.7	9.662877
152.72	9.746062
152.74	9.624907
152.76	9.712021
152.78	9.58294
152.8	9.562271
152.82	9.521567
152.84	9.501843
152.86	9.482646
152.88	9.445898
152.9	9.428053
152.92	9.411033
152.94	9.394227
152.96	9.377792
152.98	9.362186
153	9.346794
153.02	9.317581
153.04	9.303603
153.06	9.289996
153.08	9.27722
153.1	9.264656
153.12	9.252464
153.14	9.219182
153.16	9.209239
153.18	9.199509
153.2	9.181623
153.22	9.17331
153.24	9.16537
153.26	9.158261
153.28	9.151365
153.3	9.13915
153.32	9.133672
153.34	9.128567
153.36	9.124292
153.38	9.120232
153.4	9.116156
153.42	9.11014
153.44	9.108227
153.46	9.106527
153.48	9.105202
153.5	9.104709
153.52	9.104417
153.54	9.105416
153.56	9.106547
153.58	9.108053
153.6	9.112921
153.62	9.11584
153.64	9.119576
153.66	9.123532
153.68	9.133008
153.7	9.138375
153.72	9.144119
153.74	9.15067
153.76	9.157446
153.78	9.159377
153.8	9.140648
153.82	9.130979
153.84	9.120769
153.86	9.110342
153.88	9.100145
153.9	9.090291
153.92	9.070767
153.94	9.061567
153.96	9.052621
153.98	9.043532
154	9.033882
154.02	9.024738
154.04	9.015979
154.06	9.007374
154.08	8.98979
154.1	8.981516
154.12	8.973388
154.14	8.964942
154.16	8.957013
154.18	8.941343
154.2	8.933904
154.22	8.925997
154.24	8.918469
154.26	8.911339
154.28	8.904181
154.3	8.89733
154.32	8.890008
154.34	8.883068
154.36	8.876496
154.38	8.869915
154.4	8.856887
154.42	8.850514
154.44	8.844471
154.46	8.838432
154.48	8.832645
154.5	8.826492
154.52	8.820658
154.54	8.815114
