70.68	8.597918
70.7	8.606896
70.72	8.612789
70.74	8.619285
70.76	8.636542
70.78	8.647491
70.8	8.660003
70.82	8.674088
70.84	8.73547
70.86	8.796836
70.88	8.857961
70.9	8.978617
70.92	9.037726
70.94	9.095755
70.96	9.152501
70.98	9.207777
71	9.204592
71.02	9.262727
71.04	9.293224
71.06	9.324961
71.08	9.357972
71.1	9.392252
71.12	9.427817
71.14	9.464655
71.16	9.502783
71.18	9.539974
71.2	9.539137
71.22	9.539651
71.24	9.541513
71.26	9.544545
71.28	9.545468
71.3	9.545693
71.32	9.54678
71.34	9.547536
71.36	9.548311
71.38	9.549099
71.4	9.549898
71.42	9.550711
71.44	9.551537
71.46	9.553224
71.48	9.554087
71.5	9.554961
71.52	9.555849
71.54	9.556746
71.56	9.557656
71.58	9.558578
71.6	9.559511
71.62	9.561401
71.64	9.562357
71.66	9.563318
71.68	9.564284
71.7	9.565252
71.72	9.566272
71.74	9.567239
71.76	9.568234
71.78	9.570265
71.8	9.571297
71.82	9.572338
71.84	9.573389
71.86	9.574449
71.88	9.575518
71.9	9.576594
71.92	9.577684
71.94	9.578776
71.96	9.580973
71.98	9.582074
72	9.583177
72.02	9.584278
72.04	9.585376
72.06	9.586468
72.08	9.587592
72.1	9.589841
72.12	9.590978
72.14	9.592126
72.16	9.593284
72.18	9.59445
72.2	9.595625
72.22	9.596807
72.24	9.597995
72.26	9.600407
72.28	9.601612
72.3	9.602819
72.32	9.604027
72.34	9.605232
72.36	9.606434
72.38	9.607628
72.4	9.61008
72.42	9.611311
72.44	9.612552
72.46	9.613803
72.48	9.615064
72.5	9.616333
72.52	9.61761
72.54	9.618895
72.56	9.621497
72.58	9.6228
72.6	9.624104
72.62	9.625407
72.64	9.62671
72.66	9.628007
72.68	9.629296
72.7	9.631942
72.72	9.633268
72.74	9.634605
72.76	9.635953
72.78	9.63731
72.8	9.638675
72.82	9.640047
72.84	9.642823
72.86	9.644216
72.88	9.64561
72.9	9.647003
72.92	9.648395
72.94	9.649781
72.96	9.651161
72.98	9.652575
73	9.6554
73.02	9.656827
73.04	9.658264
73.06	9.65971
73.08	9.661164
73.1	9.662625
73.12	9.664106
73.14	9.665584
73.16	9.668543
73.18	9.670022
73.2	9.671497
73.22	9.672966
73.24	9.67447
73.26	9.675969
73.28	9.677475
73.3	9.678992
73.32	9.680519
73.34	9.683599
73.36	9.685148
73.38	9.686718
73.4	9.688284
73.42	9.689849
73.44	9.692978
73.46	9.694533
73.48	9.696123
73.5	9.69771
73.52	9.699305
73.54	9.70091
73.56	9.702524
73.58	9.705779
73.6	9.707431
73.62	9.709079
73.64	9.71073
73.66	9.712381
73.68	9.714032
73.7	9.715677
73.72	9.717316
73.74	9.72066
73.76	9.722338
73.78	9.724025
73.8	9.725721
73.82	9.727427
73.84	9.729139
73.86	9.730872
73.88	9.73433
73.9	9.73606
73.92	9.737786
73.94	9.739505
73.96	9.741261
73.98	9.743011
