0.02	9.555199
0.04	9.552512
0.06	9.551314
0.08	9.550287
0.1	9.547976
0.12	9.545392
0.14	9.542823
0.16	9.532063
0.18	9.638375
0.2	9.687832
0.22	9.749891
0.24	9.811479
0.26	9.924614
0.28	9.97537
0.3	9.950157
0.32	9.941777
0.34	9.934551
0.36	9.927286
0.38	9.922054
0.4	9.911502
0.42	9.910347
0.44	9.906874
0.46	9.896643
0.48	9.890391
0.5	9.886442
0.52	9.873814
0.54	9.867726
0.56	9.861642
0.58	9.854222
0.6	9.845686
0.62	9.836186
0.64	9.814066
0.66	9.801618
0.68	9.788157
0.7	9.773707
0.72	9.758387
0.74	9.724741
0.76	9.706571
0.78	9.687392
0.8	9.66724
0.82	9.646169
0.84	9.62414
0.86	9.601198
0.88	9.577308
0.9	9.526777
0.92	9.500146
0.94	9.47258
0.96	9.444131
0.98	9.414756
1	9.353344
1.02	9.321321
1.04	9.28839
1.06	9.254612
1.08	9.219939
1.1	9.148046
1.12	9.110839
1.14	9.072764
1.16	9.033857
1.18	8.994125
1.2	8.912225
1.22	8.870073
1.24	8.827134
1.26	8.783416
1.28	8.738932
1.3	8.693689
1.32	8.647702
1.34	8.577122
1.36	8.542167
1.38	8.506329
1.4	8.452883
1.42	8.416931
1.44	8.382518
1.46	8.308222
1.48	8.267651
1.5	8.224783
1.52	8.179665
1.54	8.132344
1.56	8.040546
1.58	7.985874
1.6	7.928437
1.62	7.870193
1.64	7.811561
1.66	7.84622
1.68	7.754592
1.7	7.611239
1.72	7.646376
1.74	7.47401
1.76	7.388167
1.78	7.319599
1.8	7.190563
1.82	7.126872
1.84	7.063498
1.86	7.000463
1.88	6.93781
1.9	6.875587
1.92	6.80387
1.94	6.674085
1.96	6.610567
1.98	6.547578
2	6.485168
2.02	6.714777
2.04	6.671997
2.06	6.342142
2.08	6.582157
2.1	6.244974
2.12	6.487061
2.14	6.139076
2.16	6.024334
2.18	6.26353
2.2	5.938731
2.22	6.206985
2.24	5.873679
2.26	5.99343
2.28	6.115435
2.3	6.364077
2.32	6.489768
2.34	6.615812
2.36	6.741831
2.38	6.992475
2.4	7.116509
2.42	6.727329
2.44	6.340458
2.46	5.957447
2.48	5.580269
2.5	5.56922
2.52	5.489845
2.54	5.800722
2.56	5.528765
2.58	5.753204
2.6	5.659976
2.62	5.565395
2.64	5.509579
2.66	5.595668
2.68	5.510351
2.7	5.520991
2.72	5.610596
2.74	5.543729
2.76	5.67904
2.78	5.582134
2.8	5.632854
2.82	5.769363
2.84	5.694107
2.86	5.83288
2.88	5.766953
2.9	5.912324
2.92	5.843865
2.94	5.917752
2.96	5.967992
2.98	6.036696
3	6.011895
3.02	6.077204
3.04	6.049885
3.06	6.111963
3.08	6.082482
3.1	6.141537
3.12	6.061064
3.14	6.189666
3.16	6.656072
3.18	6.271721
3.2	6.73006
3.22	6.363324
3.24	6.822899
3.26	6.918403
3.28	6.643271
3.3	7.003711
3.32	6.730834
3.34	7.082688
3.36	6.812963
3.38	7.155866
3.4	7.223839
3.42	7.001542
3.44	7.352445
3.46	7.156091
3.48	7.51197
3.5	7.300747
3.52	7.653409
3.54	7.445027
3.56	7.592068
3.58	7.937752
3.6	7.742342
3.62	8.084476
3.64	7.950488
3.66	8.077508
3.68	8.332582
3.7	8.199381
3.72	8.448507
3.74	8.316647
3.76	8.559746
3.78	8.429893
3.8	8.466485
3.82	8.821091
3.84	8.678667
3.86	9.030988
3.88	8.848129
3.9	9.011564
3.92	9.357758
3.94	9.175745
3.96	9.518545
3.98	9.403807
4	9.671487
4.02	9.558453
4.04	9.819606
4.06	9.963377
4.08	9.863008
4.1	10.03956
4.12	9.856086
4.14	10.031
4.16	10.10041
4.18	10.16142
4.2	10.21978
4.22	10.33391
4.24	10.38993
4.26	10.44499
4.28	10.49838
4.3	10.59983
4.32	10.58851
4.34	10.56979
4.36	10.5484
4.38	10.52527
4.4	10.4745
4.42	10.44612
4.44	10.41432
4.46	10.37911
4.48	10.44862
4.5	10.29021
4.52	10.01267
4.54	9.86118
4.56	9.795971
4.58	9.790881
4.6	9.783618
4.62	9.774176
4.64	9.764983
4.66	9.756598
4.68	9.748201
4.7	9.739609
4.72	9.721793
4.74	9.712562
4.76	9.844639
4.78	10.08543
4.8	10.20593
4.82	10.18471
4.84	10.16097
4.86	10.13473
4.88	10.106
4.9	10.0748
4.92	10.00505
4.94	9.966547
4.96	9.925668
4.98	9.882442
5	9.836905
5.02	9.789097
5.04	9.73906
5.06	9.632499
5.08	9.576081
5.1	9.517653
5.12	9.45728
5.14	9.446203
5.16	9.387893
5.18	9.35234
5.2	9.349312
5.22	9.335308
5.24	9.318941
5.26	9.301924
5.28	9.284606
5.3	9.24932
5.32	9.231355
5.34	9.213192
5.36	9.194816
5.38	9.176229
5.4	9.138453
5.42	9.119251
5.44	9.099854
5.46	9.080247
5.48	9.060434
5.5	9.040427
5.52	9.020214
5.54	8.999796
5.56	8.958368
5.58	8.93736
5.6	8.916144
5.62	8.894734
5.64	8.873124
5.66	8.85132
5.68	8.82932
5.7	8.807127
5.72	8.762158
5.74	8.739386
5.76	8.716423
5.78	8.693269
5.8	8.646396
5.82	8.62268
5.84	8.598774
5.86	8.574686
5.88	8.550411
5.9	8.525955
5.92	8.501316
5.94	8.451496
5.96	8.426319
5.98	8.400961
6	8.375429
6.02	8.349721
6.04	8.323841
6.06	8.271561
6.08	8.245165
6.1	8.218602
6.12	8.191871
6.14	8.164974
6.16	8.137912
6.18	8.110688
6.2	8.055759
6.22	8.028055
6.24	8.000196
6.26	7.972182
6.28	7.915696
6.3	7.887229
6.32	7.858613
6.34	7.829852
6.36	7.800946
6.38	7.742711
6.4	7.713387
6.42	7.683926
6.44	7.654333
6.46	7.624607
6.48	7.594753
6.5	7.534667
6.52	7.504439
6.54	7.474093
6.56	7.443629
6.58	7.413052
6.6	7.382361
6.62	7.32066
6.64	7.289653
6.66	7.258545
6.68	7.227342
6.7	7.196042
6.72	7.164653
6.74	7.101615
6.76	7.069973
6.78	7.038254
6.8	7.00646
6.82	6.974598
6.84	6.942667
6.86	6.910677
6.88	6.846522
6.9	6.814366
6.92	6.782166
6.94	6.749922
6.96	6.717643
6.98	6.68533
7	6.652991
7.02	6.620627
7.04	6.555853
7.06	6.523453
7.08	6.491048
7.1	6.458649
7.12	6.426257
7.14	6.39388
7.16	6.329194
7.18	6.296896
7.2	6.264637
7.22	6.232423
7.24	6.200263
7.26	6.168161
7.28	6.136126
7.3	6.072283
7.32	6.040491
7.34	6.008795
7.36	5.977202
7.38	5.945723
7.4	5.914364
7.42	5.883134
7.44	5.821098
7.46	5.790309
7.48	5.759686
7.5	5.729239
7.52	5.698976
7.54	5.639045
7.56	5.609398
7.58	5.579978
7.6	5.550796
7.62	5.521862
7.64	5.493188
7.66	5.464786
7.68	5.436668
7.7	5.381331
7.72	5.354139
7.74	5.32728
7.76	5.300768
7.78	5.274616
7.8	5.248837
7.82	5.198458
7.84	5.173884
7.86	5.149742
7.88	5.126043
7.9	5.102805
7.92	5.080041
7.94	5.035997
7.96	5.014749
7.98	4.994036
8	4.973875
8.02	4.954283
8.04	4.935273
8.06	4.916864
8.08	4.881908
8.1	4.86652
8.12	4.849833
8.14	4.83451
8.16	4.820016
8.18	4.793232
8.2	4.780947
8.22	4.768315
8.24	4.590565
8.26	4.26967
8.28	3.654175
8.3	3.685358
8.32	3.736943
8.34	3.823349
8.36	3.86549
8.38	3.87495
8.4	3.897562
8.42	3.903251
8.44	3.906318
8.46	3.919479
8.48	3.924324
8.5	3.921641
8.52	3.917644
8.54	3.924702
8.56	3.925332
8.58	3.92303
8.6	3.91116
8.62	3.911627
8.64	3.906541
8.66	3.897667
8.68	3.907375
8.7	3.91047
8.72	3.90918
8.74	3.901762
8.76	3.890955
8.78	3.892518
8.8	3.887892
8.82	3.902868
8.84	3.907666
8.86	3.909991
8.88	3.907714
8.9	3.900257
8.92	3.903684
8.94	3.901621
8.96	3.896005
8.98	3.90541
9	3.908935
9.02	3.912303
9.04	3.91038
9.06	3.905137
9.08	3.906324
9.1	3.902299
9.12	3.90847
9.14	3.909225
9.16	3.911577
9.18	3.914135
9.2	3.914049
9.22	3.913916
9.24	3.917943
9.26	3.91658
9.28	3.915968
9.3	3.910663
9.32	3.891217
9.34	3.894523
9.36	3.896369
9.38	3.892267
9.4	3.881938
9.42	3.883049
9.44	3.88753
9.46	3.895527
9.48	3.895484
9.5	3.90567
9.52	3.907813
9.54	3.910194
9.56	3.907475
9.58	3.902668
9.6	3.903709
9.62	3.898781
9.64	3.902852
9.66	3.908345
9.68	3.908137
9.7	3.914936
9.72	3.915534
9.74	3.916966
9.76	3.921468
9.78	3.922414
9.8	3.922123
9.82	3.919168
9.84	3.913008
9.86	3.903931
9.88	3.904823
9.9	3.905722
9.92	3.892202
9.94	3.89299
9.96	3.896648
9.98	3.895355
10	3.901026
10.02	3.904525
10.04	3.904322
10.06	3.914296
10.08	3.917144
10.1	3.92008
10.12	3.923219
10.14	3.913314
10.16	3.913212
10.18	3.90893
10.2	3.915171
10.22	3.915641
10.24	3.916604
10.26	3.920456
10.28	3.920767
10.3	3.919586
10.32	3.91778
10.34	3.912477
10.36	3.913232
10.38	3.909372
10.4	3.914927
10.42	3.915113
10.44	3.919376
10.46	3.919374
10
